textID,text,sentiment
51f461e27e,I have my 830 class  **** school! what time you work wed? if jade comes ima have to get her in antioch at amtrak.,negative
f9c05c3110,"is back...been feeling ill and extremely busy all week. happy mother`s day, to all you mama`s out there",neutral
90e2fd75f1,*old me`s dead and gone*,negative
8d6fb4185c,"it`s you and me forever ?, it`s you and me right now   flywithmeobsessive. Im crying",negative
0a19903154, sounds like the muffler bearings are going bad,negative
ede4721177,No credit left on my mobile sorry Brit! *pounces back* Thanksss Tania for the EPIC photoshoot,neutral
bb217ad44b,"On a day like today I would wear shorts and tshirt, but now I`m at DHQ it`s office wear...",neutral
08e8b684dc,can I just go to sleep and wake up in December when my house is all organized and the baby is here?.. feeling like poo today,negative
c1bfc69b2b, I think they make you turn your phones off  I`ll see what I can do!,neutral
9c56dcbab3,I wish I had company,negative
42a4413514,  aaaawww  would u like an alcoholic beverage of your choice?,neutral
eda6389e34,  My Power was cut off  thats where i went,negative
4dcd538cc3,looks like it got cloudy again outside! and i have nothing to do tonight! boo friday,negative
49aba92092,"Home early, yeh! work to do over the weekend, $%$#@!!!! not happy!!! so much 4 a big1",negative
a1d7004bc4,It was going to happen one day but I so feel for the girl AND her mum,negative
b36a092e84,Stupid idiot who ran a stop sing and almost killed me and my car!,negative
2f74ecb5d8, didn`t have my camera with me  totally regretting it now!,negative
13654d48b0, awww I wish I could have been there  I`m stuck here about to jab out my eyes with knitting needles,neutral
9aae1a63d3,braving the standby line @ TheView bright & early today!! hope to hear about your book & hope I get in! 3rd time`s the charm,positive
0f8050afef, Good Luck,positive
893c270d85,im bored.. RC is goin maintenance,negative
6a2a77702e, can you follow me please?,neutral
810148b120,youtube not working,neutral
1791aecf65,Howdyyy,neutral
f1c89641bc,Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products.,positive
d331af7c63,"  i definitely will , although with the caveat  that i normally only read non fiction..but have more in recent years read novels",neutral
22163713c5,going through security already miss my baby.,negative
f985ea2837,I don`t ship out until October,neutral
b219c57957,Clambering about in crashed cars. Hilarious fun,positive
eaca6e62af,  yep! jimmy buffett FTW!!!... jimmy needs to tweet his words of wisdom every morning,neutral
187f75f358,"maaate,grooovin was off the chain. uploading videos to youtube  www.youtube.com/sluzzaa  go watch!",neutral
bcabb3d212,http://tr.im/kXCL `Immigrant hid passport in pants` What a genius.,positive
33577dd81b,"LOL good to know the time in LA, it`s a 9h time difference ...  good morning to ya",positive
4e913afd6f,nursing my scratches and bumps from Festivus mud wrestling. I swear there`s still dirt in my hair but a good time was had by all,negative
57b8518fa1,lol awww lol i will i can`t do it now lol cauz i have to work  but i will make one and tell you love you 2 oxoxoteambreezy,positive
e5ec036d60, she said no,neutral
e15e11f4fa,I can`t believe how fast this week has gone by,neutral
c1512932c1, Soooo happy your back!,positive
17dd98db9a,Listening to Obama with one ear & listening to music with the other,neutral
188b9c7830," , finally, someone spreading the Hayley Love via Twitter. Welcome to the club, Taylor.",neutral
3fcb1ee230,"man, 4 months until we get to see what those drunk tweets were all about",neutral
e1c1201fbf, U no that little prob with ur twitter that happen @ that old pep resteraunt! mayb this will help u fix it,positive
d446f3664c,missing loverboy so much,negative
6b546c8b3e," Because pop culture is beautiful. Also, you can`t pull weeds wrong. I promise. You can practice on my yard if you are nervous",positive
f284612489,Wishing all MOMs a very Happy Mother`s Day!!,positive
f1f2fda39a,Cried my eyes out watching My Girl last period   hahah,negative
b7f7417fae,great party alenka!!  happy birthday chicky! <3,positive
bb19849987,"this time, i really need to shut it.. i`m going to sleep! my head aches badly and i really can`t take it..",negative
f027f06531,the sun is shinning! im off out!!,neutral
c3a903564e, lol. I see what you did there.,positive
484aa9b7f6, heh coincidence im a barnsley fan too  how`d you track me down :o,positive
3da31fa687,"Youtube`s tubes appear to be clogging up somewhat today, connection errors a plenty.",negative
033d596615," sorry guys, the WAVVES show was canceled, they missed their flight",negative
229610e500,and young ones....'look what I found'....'breakfast'....,neutral
9dbc1e7b89,Just got my heart ripped out  i love you guys,positive
1777208983,"going to my bff`s. haha. but thats in like 2 hourssss sooooo...calllll me. actually darn, i have hw",negative
887afb0d2f," unfortunately I know I would like them - which is why I am avoiding them,",neutral
2ae8e9fc46,aww  cant wait till u get 2 Sydney ;D i missed out on tickets tho.. :O ****,neutral
377583a787, Thanks for the song! Youï¿½re awesome.  I can sing along all day!,positive
0068b3323c,_lavish i told diamond to follow you. and why u aitn share the starburst,neutral
d2c0f66794, was jus so excited t c ur name,positive
42e89671cb,These difficult situation force us to think about marrying a lovable girl,neutral
71d0a47dda,  you and I apparently  how are you?,neutral
df5bd277ca,wishes he can just call her.  blah. it used to be so easy to move on. wtf happened?,negative
822a6a42da,"good morning tweetie world.  have a great day, everyone.",positive
9890c74f80,One of these times I`m going to have the self-awareness NOT to ask one of the principle mourners at a wake how they`re doing.,neutral
fb0e1b0b5d, Philly hasn`t played it yet!!!  You have to do something about that!! Please,positive
25d37f8198, yeah & when it goes wrong it`s the worst feeling ever,negative
e935d7b070,just got up  Wheres the sun? =O,neutral
96674184d6,_X sorry about that.,negative
7b0db20429," yeah, getting shows can be an interesting process.  the key is following up... at least that`s what i`ve learned so far",positive
77a91150bd,_luca LOL!  I`m glad to see I`m not the only one out there!!!,positive
1584913060,Sad that everyone is leaving me.,negative
aac1e0a7fd,  hey hey hey b,neutral
59292a9e79,Well its a good thing ``march`` wasnt very long and i didnt like it...cuz its deleted. Ugh,neutral
2262e34ae2,http://twitpic.com/4jhp8 - Waitin on them 2 tell me what`s the plan,neutral
ab65c6b83f," TAYLOR! are you back in Nashville now..or LA? well, how was your trip? did ya have fun? love ya girly!",positive
95be4f8fd8,Oh snap... kinda nuts right now... :  I`ve told at least 27  Thanks babes.,positive
d401179d8d, i love cobra starship!!  thanks for the suggestion!,positive
bdf4f21532, awwww wat i was gonna buy myself something pretty  nvm,neutral
8cbc64a056,after I said hi how are you she did at double take & left. **** it I should have let her look around first,negative
447733f192, the no tweeting guilt trip didn`t stop you huh?  I felt so bad!,negative
a04c212559,"My boyfriend just broke his wrist, now he might need surgery  im so nervous",negative
6b939c99e8," I agree, keep it in Star Trek but make it commercially viable! C`mon!",positive
c9a0420da8, My cats enjoy the sunbeams from the open windows.  I think that counts.,positive
0de5daa69a,Signing off. Mom`s day tomorrow.,neutral
e7b5755bcb,"Had a great weekend with One, hanging with Nick & Brendon, church this morning! Can`t believe Loretta won the Mothers Day raffle again!",positive
a7995f1950,  no one told me the mutual admiration society was meeting this morning! LOL  Hi boys!,negative
7d7ffdce15, is it true you have a part in Neighbours?? I have been brought up watching that show..I wanna be on it,neutral
ccb6912209, did you run into someone I know this weekend?,neutral
59b4c96328,Is watching 'It takes Two'.... such a classic lol,positive
bf73c02eb3,Is listening to the new jonas brothers song,neutral
6be0f40b90,Sexxxy tiiiiiimmmmmmeee!...whatever that means.,neutral
7d8a1d209e,i`m staying up to watch it,neutral
32f17aee22,i`m still full from the buffet at palms.  my stomach actually hurts. ugh gluttony bites.,negative
cf6c4b4a00,is feeling really sick,negative
852cd2b9c1,"Pics? Ah, I`ll probably see you at work at some point... Hopefully b4 it grows out too much",positive
06993a0789, I did for years and then moved over to an IBM compatible.  Would love to have both on my desk!   Can you call me a techie?,positive
9a525beff0, play vanessa hudgens new songs plz or vfactory,neutral
8d9769220b,10 minutes to boarding; 14 hours to home. no window seat,negative
97f1c24d27,Happy Star Wars Day! May the 4th be with you  (via Nige the Goth),positive
5acdda01f7,"Entered house searching mode yesterday... we need to find an apartment in Dï¿½sseldorf until the end of August, this one was temporary...",neutral
5383565acd,I`m a lil sad looks like nomore brooklyn 4 a while WTF,negative
dad0c9a456,So much to tell-Only blip is her immune system hasn`t recovered-not yet a newborns. Give it 6 more months.  But that`s nothing.,negative
efcca2b409,"_M ah. knowing microsoft, they could probby do it, but would want to charge way too much extra for it",negative
0d9de8b085,is now going to see his very ill uncle on saturday and spend the night at his house as even more bad news has come up,negative
b028a47082, soooo jelous of you right now,negative
2ef0d7cc31,I work at a movie theatre in Toledo and I`d let you come see it for free. But it`s not in 3D,neutral
436ac24bc4, and that prob wont happen....,neutral
b1e3728694,  I hope when you`re calling this the shitshow you mean that in a good way. because this will be fun.,neutral
b30b858bfc, Thank you,positive
b333707153,also. proof number #2923848932 that I have no life - I have an imaginary boyfriend named Vince. It`s sad that my friends encourage me so.,negative
1bb7a4f6c3,Laying with lyndi on drive way. Drinking tea. Listenin to music. Takin pictures. Just a Chillin.,positive
1bf5c354b6,The sun is shining and I`m stuck in work,negative
ab2d0091a6,"@_katieedwards I can`t yet back, I`ve run out of texts!  I`ll ring you laters xoxo",negative
c5931d0d30,"Come on, man, give me some slack!",neutral
72ee4a3503,i`m celebrating my mother!!  and also celebrating my legacy as a woman of God.,positive
5852a1a637,Had a gr8 Sunday relaxing enjoying the beautiful weather. Good nite,positive
0ddbe6068e,Exams are so stressful,negative
da83070320,#itsucks when everyone but the one i want to text me is texting me!,negative
21deaed5d9," woop rehearsing songs  Yep, sounds even enough to me",positive
dc91cd5158,Dell FX100 Pc-over-IP audio device (Teradici) is giving me a hard time in #Linux #Ubuntu Jaunty  Kernel isnt loading the snd-hda-intel drv,negative
0e1dbb950b,babysitting my hubby cam cam,neutral
cde1e5f0f5, that would be great!!!  thanks!!,positive
b084848bea,_gutter Trent wore that shirt at my show,neutral
c33f6f7215,_benson  Woohoo! Well Done! I started Macarena-ing too,positive
9624b0b500,Layin in bed awake. Txtin my girl in vegas. Wishin I didn`t have to work and I was w her,negative
49a3b7288b, I`m glad/sad that it`s not just me/my iPhone  #badoptus,neutral
53c1eefd9e, so haven`t seen any videos the last few days  hope everything is ok...,neutral
a7b2b3ec1d,Chillaxing in Hyde park,positive
7db07f3e7b,"_extacy lol i know eric, i wont delete you! just people i dont really know and never talk. and bands",neutral
000efa962a, I`m going to watch it now,neutral
03cb3c01b6,"at work.. missing my miami fam , , , carolina, , ,  &&& more",negative
